idx,sen,sur,case,gap,per,comp,order.gap,order.comp
1924,It was [MASK] who she told.,12.304845,NOM,obj,1st-plr,who,1,2
1925,It was [MASK] who she taught.,10.531829,NOM,obj,1st-plr,who,1,2
1926,It was [MASK] who she stroke.,11.057491,NOM,obj,1st-plr,who,1,2
1927,It was [MASK] who she sent.,13.169075,NOM,obj,1st-plr,who,1,2
1928,It was [MASK] who she saw.,16.65509,NOM,obj,1st-plr,who,1,2
1929,It was [MASK] who she respected.,16.272,NOM,obj,1st-plr,who,1,2
1930,It was [MASK] who she pushed.,13.430682,NOM,obj,1st-plr,who,1,2
1931,It was [MASK] who she pulled.,14.062222,NOM,obj,1st-plr,who,1,2
1932,It was [MASK] who she pressed.,14.516948,NOM,obj,1st-plr,who,1,2
1933,It was [MASK] who she praised.,11.711464,NOM,obj,1st-plr,who,1,2
1934,It was [MASK] who she painted.,10.447633,NOM,obj,1st-plr,who,1,2
1935,It was [MASK] who she noticed.,16.506065,NOM,obj,1st-plr,who,1,2
1936,It was [MASK] who she needed.,16.347586,NOM,obj,1st-plr,who,1,2
1937,It was [MASK] who she missed.,16.074392,NOM,obj,1st-plr,who,1,2
1938,It was [MASK] who she loves.,10.189702,NOM,obj,1st-plr,who,1,2
1939,It was [MASK] who she likes.,11.464857,NOM,obj,1st-plr,who,1,2
1940,It was [MASK] who she injured.,11.354882,NOM,obj,1st-plr,who,1,2
1941,It was [MASK] who she hurt.,13.353174,NOM,obj,1st-plr,who,1,2
1942,It was [MASK] who she hit.,14.324181,NOM,obj,1st-plr,who,1,2
1943,It was [MASK] who she heard.,17.686884,NOM,obj,1st-plr,who,1,2
1944,It was [MASK] who she hates.,10.235851,NOM,obj,1st-plr,who,1,2
1945,It was [MASK] who she greeted.,15.954882,NOM,obj,1st-plr,who,1,2
1946,It was [MASK] who she found.,13.522827,NOM,obj,1st-plr,who,1,2
1947,It was [MASK] who she feared.,17.271168,NOM,obj,1st-plr,who,1,2
1948,It was [MASK] who she drew.,13.16037,NOM,obj,1st-plr,who,1,2
1949,It was [MASK] who she called.,15.540628,NOM,obj,1st-plr,who,1,2
1950,It was [MASK] who she avoided.,14.476409,NOM,obj,1st-plr,who,1,2
1951,It was [MASK] who she advised.,11.466197,NOM,obj,1st-plr,who,1,2
1952,It was [MASK] who she admired.,16.662813,NOM,obj,1st-plr,who,1,2
1953,It is [MASK] who she wanted.,12.766011,NOM,obj,1st-plr,who,1,2
1954,It is [MASK] who she valued.,10.948683,NOM,obj,1st-plr,who,1,2
1955,It is [MASK] who she trusted.,11.623371,NOM,obj,1st-plr,who,1,2
1956,It is [MASK] who she told.,8.635422,NOM,obj,1st-plr,who,1,2
1957,It is [MASK] who she taught.,7.2396436,NOM,obj,1st-plr,who,1,2
1958,It is [MASK] who she stroke.,7.227365,NOM,obj,1st-plr,who,1,2
1959,It is [MASK] who she sent.,8.137961,NOM,obj,1st-plr,who,1,2
1960,It is [MASK] who she saw.,11.823135,NOM,obj,1st-plr,who,1,2
1961,It is [MASK] who she respected.,10.580921,NOM,obj,1st-plr,who,1,2
1962,It is [MASK] who she pushed.,9.077607,NOM,obj,1st-plr,who,1,2
1963,It is [MASK] who she pulled.,10.534702,NOM,obj,1st-plr,who,1,2
1964,It is [MASK] who she pressed.,10.025017,NOM,obj,1st-plr,who,1,2
1965,It is [MASK] who she praised.,8.62537,NOM,obj,1st-plr,who,1,2
1966,It is [MASK] who she painted.,13.49302,NOM,obj,1st-plr,who,1,2
1967,It is [MASK] who she noticed.,12.0344715,NOM,obj,1st-plr,who,1,2
1968,It is [MASK] who she needed.,11.293729,NOM,obj,1st-plr,who,1,2
1969,It is [MASK] who she missed.,12.983507,NOM,obj,1st-plr,who,1,2
1970,It is [MASK] who she loves.,11.629293,NOM,obj,1st-plr,who,1,2
1971,It is [MASK] who she likes.,12.156465,NOM,obj,1st-plr,who,1,2
1972,It is [MASK] who she injured.,12.930007,NOM,obj,1st-plr,who,1,2
1973,It is [MASK] who she hurt.,8.913956,NOM,obj,1st-plr,who,1,2
1974,It is [MASK] who she hit.,11.379658,NOM,obj,1st-plr,who,1,2
1975,It is [MASK] who she heard.,13.541642,NOM,obj,1st-plr,who,1,2
1976,It is [MASK] who she hates.,10.98449,NOM,obj,1st-plr,who,1,2
1977,It is [MASK] who she greeted.,11.1568365,NOM,obj,1st-plr,who,1,2
1978,It is [MASK] who she found.,10.39157,NOM,obj,1st-plr,who,1,2
1979,It is [MASK] who she feared.,12.402967,NOM,obj,1st-plr,who,1,2
1980,It is [MASK] who she drew.,10.873677,NOM,obj,1st-plr,who,1,2
1981,It is [MASK] who she called.,10.309854,NOM,obj,1st-plr,who,1,2
1982,It is [MASK] who she avoided.,9.682965,NOM,obj,1st-plr,who,1,2
1983,It is [MASK] who she advised.,7.89662,NOM,obj,1st-plr,who,1,2
1984,It is [MASK] who she admired.,11.361238,NOM,obj,1st-plr,who,1,2
1985,It was [MASK] who she wanted.,17.382277,NOM,obj,1st-sing,who,1,2
1986,It was [MASK] who she valued.,18.283659,NOM,obj,1st-sing,who,1,2
1987,It was [MASK] who she trusted.,16.773617,NOM,obj,1st-sing,who,1,2
1988,It was [MASK] who she told.,15.2162695,NOM,obj,1st-sing,who,1,2
1989,It was [MASK] who she taught.,15.774222,NOM,obj,1st-sing,who,1,2
1990,It was [MASK] who she stroke.,14.741552,NOM,obj,1st-sing,who,1,2
1991,It was [MASK] who she sent.,13.395137,NOM,obj,1st-sing,who,1,2
1992,It was [MASK] who she saw.,14.602294,NOM,obj,1st-sing,who,1,2
1993,It was [MASK] who she respected.,16.803549,NOM,obj,1st-sing,who,1,2
1994,It was [MASK] who she pushed.,15.741358,NOM,obj,1st-sing,who,1,2
1995,It was [MASK] who she pulled.,14.905726,NOM,obj,1st-sing,who,1,2
1996,It was [MASK] who she pressed.,14.630539,NOM,obj,1st-sing,who,1,2
1997,It was [MASK] who she praised.,15.775625,NOM,obj,1st-sing,who,1,2
1998,It was [MASK] who she painted.,14.697268,NOM,obj,1st-sing,who,1,2
1999,It was [MASK] who she noticed.,14.742649,NOM,obj,1st-sing,who,1,2
2000,It was [MASK] who she needed.,17.139614,NOM,obj,1st-sing,who,1,2
2001,It was [MASK] who she missed.,15.601189,NOM,obj,1st-sing,who,1,2
2002,It was [MASK] who she loves.,14.466521,NOM,obj,1st-sing,who,1,2
2003,It was [MASK] who she likes.,14.872004,NOM,obj,1st-sing,who,1,2
2004,It was [MASK] who she injured.,14.693802,NOM,obj,1st-sing,who,1,2
2005,It was [MASK] who she hurt.,15.637617,NOM,obj,1st-sing,who,1,2
2006,It was [MASK] who she hit.,15.256045,NOM,obj,1st-sing,who,1,2
2007,It was [MASK] who she heard.,14.375868,NOM,obj,1st-sing,who,1,2
2008,It was [MASK] who she hates.,13.771344,NOM,obj,1st-sing,who,1,2
2009,It was [MASK] who she greeted.,14.359143,NOM,obj,1st-sing,who,1,2
2010,It was [MASK] who she found.,14.08228,NOM,obj,1st-sing,who,1,2
2011,It was [MASK] who she feared.,15.851334,NOM,obj,1st-sing,who,1,2
2012,It was [MASK] who she drew.,14.698995,NOM,obj,1st-sing,who,1,2
2013,It was [MASK] who she called.,13.730958,NOM,obj,1st-sing,who,1,2
2014,It was [MASK] who she avoided.,15.654479,NOM,obj,1st-sing,who,1,2
2015,It was [MASK] who she advised.,15.866903,NOM,obj,1st-sing,who,1,2
2016,It was [MASK] who she admired.,16.890507,NOM,obj,1st-sing,who,1,2
2017,It is [MASK] who she wanted.,16.368816,NOM,obj,1st-sing,who,1,2
2018,It is [MASK] who she valued.,16.319489,NOM,obj,1st-sing,who,1,2
2019,It is [MASK] who she trusted.,15.296355,NOM,obj,1st-sing,who,1,2
2020,It is [MASK] who she told.,14.14434,NOM,obj,1st-sing,who,1,2
2021,It is [MASK] who she taught.,14.773339,NOM,obj,1st-sing,who,1,2
2022,It is [MASK] who she stroke.,14.838527,NOM,obj,1st-sing,who,1,2
2023,It is [MASK] who she sent.,13.392317,NOM,obj,1st-sing,who,1,2
2024,It is [MASK] who she saw.,13.651705,NOM,obj,1st-sing,who,1,2
2025,It is [MASK] who she respected.,15.254909,NOM,obj,1st-sing,who,1,2
2026,It is [MASK] who she pushed.,14.909757,NOM,obj,1st-sing,who,1,2
2027,It is [MASK] who she pulled.,14.474382,NOM,obj,1st-sing,who,1,2
2028,It is [MASK] who she pressed.,13.556211,NOM,obj,1st-sing,who,1,2
2029,It is [MASK] who she praised.,14.792931,NOM,obj,1st-sing,who,1,2
2030,It is [MASK] who she painted.,15.411937,NOM,obj,1st-sing,who,1,2
2031,It is [MASK] who she noticed.,13.605085,NOM,obj,1st-sing,who,1,2
2032,It is [MASK] who she needed.,15.677392,NOM,obj,1st-sing,who,1,2
2033,It is [MASK] who she missed.,13.8818035,NOM,obj,1st-sing,who,1,2
2034,It is [MASK] who she loves.,14.435926,NOM,obj,1st-sing,who,1,2
2035,It is [MASK] who she likes.,15.097303,NOM,obj,1st-sing,who,1,2
2036,It is [MASK] who she injured.,14.231141,NOM,obj,1st-sing,who,1,2
2037,It is [MASK] who she hurt.,15.179289,NOM,obj,1st-sing,who,1,2
2038,It is [MASK] who she hit.,14.872995,NOM,obj,1st-sing,who,1,2
2039,It is [MASK] who she heard.,14.470579,NOM,obj,1st-sing,who,1,2
2040,It is [MASK] who she hates.,13.91965,NOM,obj,1st-sing,who,1,2
2041,It is [MASK] who she greeted.,12.876689,NOM,obj,1st-sing,who,1,2
2042,It is [MASK] who she found.,13.578807,NOM,obj,1st-sing,who,1,2
2043,It is [MASK] who she feared.,14.627976,NOM,obj,1st-sing,who,1,2
2044,It is [MASK] who she drew.,14.052622,NOM,obj,1st-sing,who,1,2
2045,It is [MASK] who she called.,12.3598,NOM,obj,1st-sing,who,1,2
2046,It is [MASK] who she avoided.,14.564488,NOM,obj,1st-sing,who,1,2
2047,It is [MASK] who she advised.,14.602744,NOM,obj,1st-sing,who,1,2
2048,It is [MASK] who she admired.,15.387406,NOM,obj,1st-sing,who,1,2
2049,It was [MASK] who she wanted.,12.31289,NOM,obj,3rd-plr,who,1,2
2050,It was [MASK] who she valued.,9.321597,NOM,obj,3rd-plr,who,1,2
2051,It was [MASK] who she trusted.,9.515692,NOM,obj,3rd-plr,who,1,2
2052,It was [MASK] who she told.,9.022859,NOM,obj,3rd-plr,who,1,2
2053,It was [MASK] who she taught.,7.17549,NOM,obj,3rd-plr,who,1,2
2054,It was [MASK] who she stroke.,7.0975895,NOM,obj,3rd-plr,who,1,2
2055,It was [MASK] who she sent.,10.503802,NOM,obj,3rd-plr,who,1,2
2056,It was [MASK] who she saw.,12.448665,NOM,obj,3rd-plr,who,1,2
2057,It was [MASK] who she respected.,9.5024395,NOM,obj,3rd-plr,who,1,2
2058,It was [MASK] who she pushed.,10.8892565,NOM,obj,3rd-plr,who,1,2
2059,It was [MASK] who she pulled.,11.858116,NOM,obj,3rd-plr,who,1,2
2060,It was [MASK] who she pressed.,12.612809,NOM,obj,3rd-plr,who,1,2
2061,It was [MASK] who she praised.,8.63666,NOM,obj,3rd-plr,who,1,2
2062,It was [MASK] who she painted.,8.859908,NOM,obj,3rd-plr,who,1,2
2063,It was [MASK] who she noticed.,12.834048,NOM,obj,3rd-plr,who,1,2
2064,It was [MASK] who she needed.,10.856931,NOM,obj,3rd-plr,who,1,2
2065,It was [MASK] who she missed.,9.938327,NOM,obj,3rd-plr,who,1,2
2066,It was [MASK] who she loves.,10.914549,NOM,obj,3rd-plr,who,1,2
2067,It was [MASK] who she likes.,11.800479,NOM,obj,3rd-plr,who,1,2
2068,It was [MASK] who she injured.,9.954559,NOM,obj,3rd-plr,who,1,2
2069,It was [MASK] who she hurt.,10.209249,NOM,obj,3rd-plr,who,1,2
2070,It was [MASK] who she hit.,12.08919,NOM,obj,3rd-plr,who,1,2
2071,It was [MASK] who she heard.,12.598096,NOM,obj,3rd-plr,who,1,2
2072,It was [MASK] who she hates.,10.401499,NOM,obj,3rd-plr,who,1,2
2073,It was [MASK] who she greeted.,12.54155,NOM,obj,3rd-plr,who,1,2
2074,It was [MASK] who she found.,10.465469,NOM,obj,3rd-plr,who,1,2
2075,It was [MASK] who she feared.,9.364483,NOM,obj,3rd-plr,who,1,2
2076,It was [MASK] who she drew.,11.20166,NOM,obj,3rd-plr,who,1,2
2077,It was [MASK] who she called.,12.702652,NOM,obj,3rd-plr,who,1,2
2078,It was [MASK] who she avoided.,8.552021,NOM,obj,3rd-plr,who,1,2
2079,It was [MASK] who she advised.,9.602876,NOM,obj,3rd-plr,who,1,2
2080,It was [MASK] who she admired.,9.802595,NOM,obj,3rd-plr,who,1,2
2081,It is [MASK] who she wanted.,10.945279,NOM,obj,3rd-plr,who,1,2
2082,It is [MASK] who she valued.,7.9135866,NOM,obj,3rd-plr,who,1,2
2083,It is [MASK] who she trusted.,8.279617,NOM,obj,3rd-plr,who,1,2
2084,It is [MASK] who she told.,8.848528,NOM,obj,3rd-plr,who,1,2
2085,It is [MASK] who she taught.,8.4553585,NOM,obj,3rd-plr,who,1,2
2086,It is [MASK] who she stroke.,6.03339,NOM,obj,3rd-plr,who,1,2
2087,It is [MASK] who she sent.,10.182067,NOM,obj,3rd-plr,who,1,2
2088,It is [MASK] who she saw.,10.709308,NOM,obj,3rd-plr,who,1,2
2089,It is [MASK] who she respected.,8.1057,NOM,obj,3rd-plr,who,1,2
2090,It is [MASK] who she pushed.,9.538938,NOM,obj,3rd-plr,who,1,2
2091,It is [MASK] who she pulled.,10.796617,NOM,obj,3rd-plr,who,1,2
2092,It is [MASK] who she pressed.,10.936944,NOM,obj,3rd-plr,who,1,2
2093,It is [MASK] who she praised.,7.8448124,NOM,obj,3rd-plr,who,1,2
2094,It is [MASK] who she painted.,14.839797,NOM,obj,3rd-plr,who,1,2
2095,It is [MASK] who she noticed.,10.58567,NOM,obj,3rd-plr,who,1,2
2096,It is [MASK] who she needed.,8.94738,NOM,obj,3rd-plr,who,1,2
2097,It is [MASK] who she missed.,8.771476,NOM,obj,3rd-plr,who,1,2
2098,It is [MASK] who she loves.,10.202716,NOM,obj,3rd-plr,who,1,2
2099,It is [MASK] who she likes.,11.158343,NOM,obj,3rd-plr,who,1,2
2100,It is [MASK] who she injured.,11.618288,NOM,obj,3rd-plr,who,1,2
2101,It is [MASK] who she hurt.,9.25771,NOM,obj,3rd-plr,who,1,2
2102,It is [MASK] who she hit.,11.144527,NOM,obj,3rd-plr,who,1,2
2103,It is [MASK] who she heard.,12.616382,NOM,obj,3rd-plr,who,1,2
2104,It is [MASK] who she hates.,8.909681,NOM,obj,3rd-plr,who,1,2
2105,It is [MASK] who she greeted.,11.124937,NOM,obj,3rd-plr,who,1,2
2106,It is [MASK] who she found.,9.467194,NOM,obj,3rd-plr,who,1,2
2107,It is [MASK] who she feared.,8.278886,NOM,obj,3rd-plr,who,1,2
2108,It is [MASK] who she drew.,11.6288805,NOM,obj,3rd-plr,who,1,2
2109,It is [MASK] who she called.,11.250594,NOM,obj,3rd-plr,who,1,2
2110,It is [MASK] who she avoided.,8.107231,NOM,obj,3rd-plr,who,1,2
2111,It is [MASK] who she advised.,9.379181,NOM,obj,3rd-plr,who,1,2
2112,It is [MASK] who she admired.,8.677298,NOM,obj,3rd-plr,who,1,2
2113,It was [MASK] who he wanted.,4.493116,NOM,obj,3rd-sing-f,who,1,2
2114,It was [MASK] who he valued.,1.4719255,NOM,obj,3rd-sing-f,who,1,2
2115,It was [MASK] who he trusted.,3.0710814,NOM,obj,3rd-sing-f,who,1,2
2116,It was [MASK] who he told.,4.3623085,NOM,obj,3rd-sing-f,who,1,2
2117,It was [MASK] who he taught.,3.8339584,NOM,obj,3rd-sing-f,who,1,2
2118,It was [MASK] who he stroke.,3.6774774,NOM,obj,3rd-sing-f,who,1,2
2119,It was [MASK] who he sent.,4.389182,NOM,obj,3rd-sing-f,who,1,2
2120,It was [MASK] who he saw.,5.479642,NOM,obj,3rd-sing-f,who,1,2
2121,It was [MASK] who he respected.,2.6463258,NOM,obj,3rd-sing-f,who,1,2
2122,It was [MASK] who he pushed.,4.2608395,NOM,obj,3rd-sing-f,who,1,2
2123,It was [MASK] who he pulled.,5.2509055,NOM,obj,3rd-sing-f,who,1,2
2124,It was [MASK] who he pressed.,5.5875087,NOM,obj,3rd-sing-f,who,1,2
2125,It was [MASK] who he praised.,2.5058877,NOM,obj,3rd-sing-f,who,1,2
2126,It was [MASK] who he painted.,3.4785445,NOM,obj,3rd-sing-f,who,1,2
2127,It was [MASK] who he noticed.,5.429169,NOM,obj,3rd-sing-f,who,1,2
2128,It was [MASK] who he needed.,3.4722028,NOM,obj,3rd-sing-f,who,1,2
2129,It was [MASK] who he missed.,2.877705,NOM,obj,3rd-sing-f,who,1,2
2130,It was [MASK] who he loves.,3.8210268,NOM,obj,3rd-sing-f,who,1,2
2131,It was [MASK] who he likes.,7.02922,NOM,obj,3rd-sing-f,who,1,2
2132,It was [MASK] who he injured.,4.3655066,NOM,obj,3rd-sing-f,who,1,2
2133,It was [MASK] who he hurt.,4.5383677,NOM,obj,3rd-sing-f,who,1,2
2134,It was [MASK] who he hit.,6.2962723,NOM,obj,3rd-sing-f,who,1,2
2135,It was [MASK] who he heard.,6.1823525,NOM,obj,3rd-sing-f,who,1,2
2136,It was [MASK] who he hates.,5.677763,NOM,obj,3rd-sing-f,who,1,2
2137,It was [MASK] who he greeted.,6.0601916,NOM,obj,3rd-sing-f,who,1,2
2138,It was [MASK] who he found.,5.224078,NOM,obj,3rd-sing-f,who,1,2
2139,It was [MASK] who he feared.,1.8248038,NOM,obj,3rd-sing-f,who,1,2
2140,It was [MASK] who he drew.,5.375054,NOM,obj,3rd-sing-f,who,1,2
2141,It was [MASK] who he called.,5.6994753,NOM,obj,3rd-sing-f,who,1,2
2142,It was [MASK] who he avoided.,2.5692124,NOM,obj,3rd-sing-f,who,1,2
2143,It was [MASK] who he advised.,3.812624,NOM,obj,3rd-sing-f,who,1,2
2144,It was [MASK] who he admired.,2.0379398,NOM,obj,3rd-sing-f,who,1,2
2145,It is [MASK] who he wanted.,5.506047,NOM,obj,3rd-sing-f,who,1,2
2146,It is [MASK] who he valued.,1.4630625,NOM,obj,3rd-sing-f,who,1,2
2147,It is [MASK] who he trusted.,3.9350717,NOM,obj,3rd-sing-f,who,1,2
2148,It is [MASK] who he told.,4.581115,NOM,obj,3rd-sing-f,who,1,2
2149,It is [MASK] who he taught.,5.719302,NOM,obj,3rd-sing-f,who,1,2
2150,It is [MASK] who he stroke.,4.546215,NOM,obj,3rd-sing-f,who,1,2
2151,It is [MASK] who he sent.,5.606314,NOM,obj,3rd-sing-f,who,1,2
2152,It is [MASK] who he saw.,5.769762,NOM,obj,3rd-sing-f,who,1,2
2153,It is [MASK] who he respected.,2.8713808,NOM,obj,3rd-sing-f,who,1,2
2154,It is [MASK] who he pushed.,5.4083242,NOM,obj,3rd-sing-f,who,1,2
2155,It is [MASK] who he pulled.,6.7101955,NOM,obj,3rd-sing-f,who,1,2
2156,It is [MASK] who he pressed.,5.273844,NOM,obj,3rd-sing-f,who,1,2
2157,It is [MASK] who he praised.,2.2295434,NOM,obj,3rd-sing-f,who,1,2
2158,It is [MASK] who he painted.,17.453632,NOM,obj,3rd-sing-f,who,1,2
2159,It is [MASK] who he noticed.,4.059069,NOM,obj,3rd-sing-f,who,1,2
2160,It is [MASK] who he needed.,3.6173553,NOM,obj,3rd-sing-f,who,1,2
2161,It is [MASK] who he missed.,2.228109,NOM,obj,3rd-sing-f,who,1,2
2162,It is [MASK] who he loves.,1.8526641,NOM,obj,3rd-sing-f,who,1,2
2163,It is [MASK] who he likes.,4.456522,NOM,obj,3rd-sing-f,who,1,2
2164,It is [MASK] who he injured.,9.213754,NOM,obj,3rd-sing-f,who,1,2
2165,It is [MASK] who he hurt.,4.7110715,NOM,obj,3rd-sing-f,who,1,2
2166,It is [MASK] who he hit.,6.8758144,NOM,obj,3rd-sing-f,who,1,2
2167,It is [MASK] who he heard.,8.63316,NOM,obj,3rd-sing-f,who,1,2
2168,It is [MASK] who he hates.,2.941659,NOM,obj,3rd-sing-f,who,1,2
2169,It is [MASK] who he greeted.,5.3412037,NOM,obj,3rd-sing-f,who,1,2
2170,It is [MASK] who he found.,4.972194,NOM,obj,3rd-sing-f,who,1,2
2171,It is [MASK] who he feared.,1.586329,NOM,obj,3rd-sing-f,who,1,2
2172,It is [MASK] who he drew.,7.632632,NOM,obj,3rd-sing-f,who,1,2
2173,It is [MASK] who he called.,5.548128,NOM,obj,3rd-sing-f,who,1,2
2174,It is [MASK] who he avoided.,2.5904348,NOM,obj,3rd-sing-f,who,1,2
2175,It is [MASK] who he advised.,4.1380873,NOM,obj,3rd-sing-f,who,1,2
2176,It is [MASK] who he admired.,1.6040268,NOM,obj,3rd-sing-f,who,1,2
2177,It was [MASK] who she wanted.,4.6090374,NOM,obj,3rd-sing-m,who,1,2
2178,It was [MASK] who she valued.,1.9427655,NOM,obj,3rd-sing-m,who,1,2
2179,It was [MASK] who she trusted.,2.3631394,NOM,obj,3rd-sing-m,who,1,2
2180,It was [MASK] who she told.,3.264791,NOM,obj,3rd-sing-m,who,1,2
2181,It was [MASK] who she taught.,3.785756,NOM,obj,3rd-sing-m,who,1,2
2182,It was [MASK] who she stroke.,2.851576,NOM,obj,3rd-sing-m,who,1,2
2183,It was [MASK] who she sent.,3.8774426,NOM,obj,3rd-sing-m,who,1,2
2184,It was [MASK] who she saw.,5.2516756,NOM,obj,3rd-sing-m,who,1,2
2185,It was [MASK] who she respected.,2.2913973,NOM,obj,3rd-sing-m,who,1,2
2186,It was [MASK] who she pushed.,3.8872392,NOM,obj,3rd-sing-m,who,1,2
2187,It was [MASK] who she pulled.,4.752524,NOM,obj,3rd-sing-m,who,1,2
2188,It was [MASK] who she pressed.,4.941316,NOM,obj,3rd-sing-m,who,1,2
2189,It was [MASK] who she praised.,2.4578183,NOM,obj,3rd-sing-m,who,1,2
2190,It was [MASK] who she painted.,4.227096,NOM,obj,3rd-sing-m,who,1,2
2191,It was [MASK] who she noticed.,5.4531484,NOM,obj,3rd-sing-m,who,1,2
2192,It was [MASK] who she needed.,3.166927,NOM,obj,3rd-sing-m,who,1,2
2193,It was [MASK] who she missed.,3.0767002,NOM,obj,3rd-sing-m,who,1,2
2194,It was [MASK] who she loves.,4.3275366,NOM,obj,3rd-sing-m,who,1,2
2195,It was [MASK] who she likes.,6.684177,NOM,obj,3rd-sing-m,who,1,2
2196,It was [MASK] who she injured.,3.4501328,NOM,obj,3rd-sing-m,who,1,2
2197,It was [MASK] who she hurt.,3.9578767,NOM,obj,3rd-sing-m,who,1,2
2198,It was [MASK] who she hit.,5.695395,NOM,obj,3rd-sing-m,who,1,2
2199,It was [MASK] who she heard.,5.3201103,NOM,obj,3rd-sing-m,who,1,2
2200,It was [MASK] who she hates.,5.503568,NOM,obj,3rd-sing-m,who,1,2
2201,It was [MASK] who she greeted.,5.6382256,NOM,obj,3rd-sing-m,who,1,2
2202,It was [MASK] who she found.,4.843816,NOM,obj,3rd-sing-m,who,1,2
2203,It was [MASK] who she feared.,1.8170707,NOM,obj,3rd-sing-m,who,1,2
2204,It was [MASK] who she drew.,4.838401,NOM,obj,3rd-sing-m,who,1,2
2205,It was [MASK] who she called.,5.3314695,NOM,obj,3rd-sing-m,who,1,2
2206,It was [MASK] who she avoided.,2.8312438,NOM,obj,3rd-sing-m,who,1,2
2207,It was [MASK] who she advised.,3.8133492,NOM,obj,3rd-sing-m,who,1,2
2208,It was [MASK] who she admired.,2.231367,NOM,obj,3rd-sing-m,who,1,2
2209,It is [MASK] who she wanted.,5.1080503,NOM,obj,3rd-sing-m,who,1,2
2210,It is [MASK] who she valued.,1.4493437,NOM,obj,3rd-sing-m,who,1,2
2211,It is [MASK] who she trusted.,2.4543786,NOM,obj,3rd-sing-m,who,1,2
2212,It is [MASK] who she told.,3.279455,NOM,obj,3rd-sing-m,who,1,2
2213,It is [MASK] who she taught.,4.3676915,NOM,obj,3rd-sing-m,who,1,2
2214,It is [MASK] who she stroke.,3.2178667,NOM,obj,3rd-sing-m,who,1,2
2215,It is [MASK] who she sent.,4.3036804,NOM,obj,3rd-sing-m,who,1,2
2216,It is [MASK] who she saw.,4.810305,NOM,obj,3rd-sing-m,who,1,2
2217,It is [MASK] who she respected.,1.7269663,NOM,obj,3rd-sing-m,who,1,2
2218,It is [MASK] who she pushed.,4.0592313,NOM,obj,3rd-sing-m,who,1,2
2219,It is [MASK] who she pulled.,5.092615,NOM,obj,3rd-sing-m,who,1,2
2220,It is [MASK] who she pressed.,3.9493363,NOM,obj,3rd-sing-m,who,1,2
2221,It is [MASK] who she praised.,1.7791916,NOM,obj,3rd-sing-m,who,1,2
2222,It is [MASK] who she painted.,8.1039505,NOM,obj,3rd-sing-m,who,1,2
2223,It is [MASK] who she noticed.,3.5705655,NOM,obj,3rd-sing-m,who,1,2
2224,It is [MASK] who she needed.,3.0113902,NOM,obj,3rd-sing-m,who,1,2
2225,It is [MASK] who she missed.,1.9367046,NOM,obj,3rd-sing-m,who,1,2
2226,It is [MASK] who she loves.,2.371268,NOM,obj,3rd-sing-m,who,1,2
2227,It is [MASK] who she likes.,4.425778,NOM,obj,3rd-sing-m,who,1,2
2228,It is [MASK] who she injured.,5.134515,NOM,obj,3rd-sing-m,who,1,2
2229,It is [MASK] who she hurt.,3.7251008,NOM,obj,3rd-sing-m,who,1,2
2230,It is [MASK] who she hit.,5.4037404,NOM,obj,3rd-sing-m,who,1,2
2231,It is [MASK] who she heard.,6.3642488,NOM,obj,3rd-sing-m,who,1,2
2232,It is [MASK] who she hates.,2.8714712,NOM,obj,3rd-sing-m,who,1,2
2233,It is [MASK] who she greeted.,4.0619574,NOM,obj,3rd-sing-m,who,1,2
2234,It is [MASK] who she found.,3.9333968,NOM,obj,3rd-sing-m,who,1,2
2235,It is [MASK] who she feared.,1.2064035,NOM,obj,3rd-sing-m,who,1,2
2236,It is [MASK] who she drew.,5.705849,NOM,obj,3rd-sing-m,who,1,2
2237,It is [MASK] who she called.,4.544975,NOM,obj,3rd-sing-m,who,1,2
2238,It is [MASK] who she avoided.,2.0954514,NOM,obj,3rd-sing-m,who,1,2
2239,It is [MASK] who she advised.,2.7405565,NOM,obj,3rd-sing-m,who,1,2
2240,It is [MASK] who she admired.,1.3772734,NOM,obj,3rd-sing-m,who,1,2
2241,It was [MASK] who wanted her.,13.582259,NOM,subj,1st-plr,who,2,2
2242,It was [MASK] who valued her.,12.823411,NOM,subj,1st-plr,who,2,2
2243,It was [MASK] who trusted her.,12.860893,NOM,subj,1st-plr,who,2,2
2244,It was [MASK] who told her.,12.42626,NOM,subj,1st-plr,who,2,2
2245,It was [MASK] who taught her.,10.042668,NOM,subj,1st-plr,who,2,2
2246,It was [MASK] who stroke her.,10.011855,NOM,subj,1st-plr,who,2,2
2247,It was [MASK] who sent her.,9.496798,NOM,subj,1st-plr,who,2,2
2248,It was [MASK] who saw her.,12.857341,NOM,subj,1st-plr,who,2,2
2249,It was [MASK] who respected her.,12.904822,NOM,subj,1st-plr,who,2,2
2250,It was [MASK] who pushed her.,12.504222,NOM,subj,1st-plr,who,2,2
2251,It was [MASK] who pulled her.,13.365912,NOM,subj,1st-plr,who,2,2
2252,It was [MASK] who pressed her.,12.935885,NOM,subj,1st-plr,who,2,2
2253,It was [MASK] who praised her.,10.596628,NOM,subj,1st-plr,who,2,2
2254,It was [MASK] who painted her.,10.272194,NOM,subj,1st-plr,who,2,2
2255,It was [MASK] who noticed her.,14.72948,NOM,subj,1st-plr,who,2,2
2256,It was [MASK] who needed her.,12.072957,NOM,subj,1st-plr,who,2,2
