idx,sen,comp,sur,case,order.case
1433,It is they [MASK] she needed.,who,5.9788146,NOM,2
1434,It is they [MASK] she pulled.,who,5.9582753,NOM,2
1435,It was they [MASK] she pressed.,who,5.933736,NOM,2
1436,It was they [MASK] she stroke.,who,5.8655453,NOM,2
1437,It was they [MASK] she likes.,who,5.7902126,NOM,2
1438,It is they [MASK] she valued.,who,5.664641,NOM,2
1439,It was they [MASK] she valued.,who,5.6159306,NOM,2
1440,It was they [MASK] she painted.,who,5.5826936,NOM,2
1441,It is they [MASK] she wanted.,who,5.5762863,NOM,2
1442,It is they [MASK] she admired.,who,5.553501,NOM,2
1443,It was they [MASK] she admired.,who,5.4910173,NOM,2
1444,It is they [MASK] she painted.,who,5.450554,NOM,2
1445,It is they [MASK] she stroke.,who,5.4056296,NOM,2
1446,It was they [MASK] she found.,who,5.3191695,NOM,2
1447,It is they [MASK] she taught.,who,5.2841463,NOM,2
1448,It is they [MASK] she found.,who,5.255064,NOM,2
1449,It is they [MASK] she missed.,who,5.2137713,NOM,2
1450,It was they [MASK] she taught.,who,5.1117167,NOM,2
1451,It was they [MASK] she pulled.,who,5.1009727,NOM,2
1452,It was they [MASK] she praised.,who,5.0910974,NOM,2
1453,It is they [MASK] she hates.,who,5.0537677,NOM,2
1454,It is they [MASK] she avoided.,who,5.0513525,NOM,2
1455,It is they [MASK] she loves.,who,4.6520324,NOM,2
1456,It was they [MASK] she missed.,who,4.5208416,NOM,2
1457,It was they [MASK] she avoided.,who,4.506194,NOM,2
1458,It is they [MASK] like her.,who,4.365304,NOM,2
1459,It was they [MASK] she loves.,who,4.348483,NOM,2
1460,It was they [MASK] she feared.,who,4.284148,NOM,2
1461,It was they [MASK] she pushed.,who,4.2519846,NOM,2
1462,It is they [MASK] she respected.,who,4.2323885,NOM,2
1463,It was they [MASK] she called.,who,4.217434,NOM,2
1464,It was they [MASK] she respected.,who,4.1795974,NOM,2
1465,It was they [MASK] she hates.,who,4.0500107,NOM,2
1466,It is they [MASK] she hurt.,who,3.8394759,NOM,2
1467,It is they [MASK] she hit.,who,3.5935829,NOM,2
1468,It is they [MASK] she trusted.,who,3.5557358,NOM,2
1469,It was they [MASK] she hit.,who,3.5516956,NOM,2
1470,It is they [MASK] she injured.,who,3.402158,NOM,2
1471,It was they [MASK] she injured.,who,3.2426007,NOM,2
1472,It was they [MASK] she trusted.,who,3.1815233,NOM,2
1473,It was they [MASK] she hurt.,who,3.0862546,NOM,2
1474,It was they [MASK] she greeted.,who,2.1768246,NOM,2
1475,It was they [MASK] drew her.,who,1.370602,NOM,2
1476,It was they [MASK] stroke her.,who,1.3512207,NOM,2
1477,It is they [MASK] pulled her.,who,1.2710445,NOM,2
1478,It is they [MASK] heard her.,who,1.2457539,NOM,2
1479,It was they [MASK] pulled her.,who,1.170435,NOM,2
1480,It is they [MASK] drew her.,who,1.167177,NOM,2
1481,It was they [MASK] love her.,who,1.0050981,NOM,2
1482,It is they [MASK] hit her.,who,0.9981132,NOM,2
1483,It is they [MASK] told her.,who,0.96930355,NOM,2
1484,It is they [MASK] pressed her.,who,0.894874,NOM,2
1485,It is they [MASK] called her.,who,0.87714356,NOM,2
1486,It was they [MASK] hate her.,who,0.8451354,NOM,2
1487,It was they [MASK] hit her.,who,0.7779295,NOM,2
1488,It is they [MASK] injured her.,who,0.7326268,NOM,2
1489,It was they [MASK] injured her.,who,0.7177321,NOM,2
1490,It is they [MASK] stroke her.,who,0.6996314,NOM,2
1491,It is they [MASK] noticed her.,who,0.6821346,NOM,2
1492,It is they [MASK] pushed her.,who,0.6021037,NOM,2
1493,It was they [MASK] heard her.,who,0.6011908,NOM,2
1494,It is they [MASK] hurt her.,who,0.59672725,NOM,2
1495,It was they [MASK] pressed her.,who,0.580737,NOM,2
1496,It is they [MASK] taught her.,who,0.5702796,NOM,2
1497,It is they [MASK] found her.,who,0.5352136,NOM,2
1498,It was they [MASK] taught her.,who,0.50314593,NOM,2
1499,It is they [MASK] greeted her.,who,0.49895263,NOM,2
1500,It is they [MASK] wanted her.,who,0.49467906,NOM,2
1501,It is they [MASK] missed her.,who,0.49165222,NOM,2
1502,It is they [MASK] feared her.,who,0.48951072,NOM,2
1503,It was they [MASK] hurt her.,who,0.48452178,NOM,2
1504,It is they [MASK] hate her.,who,0.47590873,NOM,2
1505,It is they [MASK] love her.,who,0.47496888,NOM,2
1506,It was they [MASK] pushed her.,who,0.46480995,NOM,2
1507,It is they [MASK] avoided her.,who,0.45911214,NOM,2
1508,It was they [MASK] noticed her.,who,0.4561024,NOM,2
1509,It is they [MASK] advised her.,who,0.42209166,NOM,2
1510,It is they [MASK] saw her.,who,0.4067393,NOM,2
1511,It was they [MASK] found her.,who,0.39529216,NOM,2
1512,It is they [MASK] respected her.,who,0.39273155,NOM,2
1513,It is they [MASK] praised her.,who,0.3842571,NOM,2
1514,It was they [MASK] saw her.,who,0.37955967,NOM,2
1515,It is they [MASK] sent her.,who,0.37286624,NOM,2
1516,It is they [MASK] needed her.,who,0.3639391,NOM,2
1517,It was they [MASK] feared her.,who,0.35952058,NOM,2
1518,It is they [MASK] admired her.,who,0.34455192,NOM,2
1519,It is they [MASK] trusted her.,who,0.32990795,NOM,2
1520,It was they [MASK] told her.,who,0.32682034,NOM,2
1521,It is they [MASK] valued her.,who,0.30956972,NOM,2
1522,It was they [MASK] called her.,who,0.30930927,NOM,2
1523,It was they [MASK] sent her.,who,0.3027919,NOM,2
1524,It was they [MASK] advised her.,who,0.29586703,NOM,2
1525,It was they [MASK] greeted her.,who,0.2749835,NOM,2
1526,It was they [MASK] praised her.,who,0.26580775,NOM,2
1527,It was they [MASK] wanted her.,who,0.24873719,NOM,2
1528,It is they [MASK] painted her.,who,0.24610071,NOM,2
1529,It was they [MASK] admired her.,who,0.24089976,NOM,2
1530,It was they [MASK] respected her.,who,0.23657759,NOM,2
1531,It was they [MASK] painted her.,who,0.23417419,NOM,2
1532,It was they [MASK] avoided her.,who,0.2294097,NOM,2
1533,It was they [MASK] missed her.,who,0.2247036,NOM,2
1534,It was they [MASK] needed her.,who,0.21242858,NOM,2
1535,It was they [MASK] valued her.,who,0.18386145,NOM,2
1536,It was they [MASK] trusted her.,who,0.1835448,NOM,2
1537,It is her [MASK] he sent.,that,12.422742,ACC,1
1538,It was her [MASK] he sent.,that,12.352838,ACC,1
1539,It was her [MASK] stroke him.,that,11.512728,ACC,1
1540,It is her [MASK] stroke him.,that,11.177835,ACC,1
1541,It is her [MASK] he advised.,that,10.503907,ACC,1
1542,It was her [MASK] he advised.,that,10.250352,ACC,1
1543,It is her [MASK] he heard.,that,9.600816,ACC,1
1544,It is her [MASK] he called.,that,9.089355,ACC,1
1545,It is her [MASK] he greeted.,that,8.825723,ACC,1
1546,It was her [MASK] he heard.,that,8.454951,ACC,1
1547,It is her [MASK] he told.,that,8.318141,ACC,1
1548,It is her [MASK] he pressed.,that,8.076925,ACC,1
1549,It was her [MASK] he admired.,that,7.907366,ACC,1
1550,It is her [MASK] he noticed.,that,7.8322735,ACC,1
1551,It is her [MASK] he admired.,that,7.5737576,ACC,1
1552,It was her [MASK] he drew.,that,7.0528946,ACC,1
1553,It was her [MASK] he praised.,that,6.8652334,ACC,1
1554,It was her [MASK] he noticed.,that,6.8346057,ACC,1
1555,It was her [MASK] he told.,that,6.7027397,ACC,1
1556,It was her [MASK] he hit.,that,6.6203337,ACC,1
1557,It is her [MASK] he drew.,that,6.525077,ACC,1
1558,It was her [MASK] he called.,that,6.3223352,ACC,1
1559,It is her [MASK] he avoided.,that,6.314307,ACC,1
1560,It was her [MASK] he valued.,that,6.2383485,ACC,1
1561,It is her [MASK] he praised.,that,6.053646,ACC,1
1562,It was her [MASK] he avoided.,that,5.990195,ACC,1
1563,It is her [MASK] he valued.,that,5.978638,ACC,1
1564,It was her [MASK] he found.,that,5.9662867,ACC,1
1565,It was her [MASK] he pulled.,that,5.925947,ACC,1
1566,It is her [MASK] he pulled.,that,5.9250817,ACC,1
1567,It was her [MASK] he respected.,that,5.865285,ACC,1
1568,It is her [MASK] he respected.,that,5.8418484,ACC,1
1569,It is her [MASK] he found.,that,5.6877484,ACC,1
1570,It was her [MASK] he missed.,that,5.642259,ACC,1
1571,It was her [MASK] he stroke.,that,5.575719,ACC,1
1572,It is her [MASK] he hit.,that,5.5680003,ACC,1
1573,It was her [MASK] he injured.,that,5.5415015,ACC,1
1574,It is her [MASK] he missed.,that,5.5148454,ACC,1
1575,It is her [MASK] he saw.,that,5.4817414,ACC,1
1576,It was her [MASK] he greeted.,that,5.4683914,ACC,1
1577,It is her [MASK] he painted.,that,4.8939075,ACC,1
1578,It was her [MASK] he pressed.,that,4.889558,ACC,1
1579,It was her [MASK] he saw.,that,4.6604614,ACC,1
1580,It is her [MASK] he stroke.,that,4.5985384,ACC,1
1581,It was her [MASK] he painted.,that,4.5915356,ACC,1
1582,It is her [MASK] he injured.,that,4.584711,ACC,1
1583,It is her [MASK] he hates.,that,4.0408354,ACC,1
1584,It was her [MASK] he likes.,that,3.854889,ACC,1
1585,It was her [MASK] he hates.,that,3.828937,ACC,1
1586,It is her [MASK] he likes.,that,3.7978857,ACC,1
1587,It is her [MASK] he feared.,that,3.7080328,ACC,1
1588,It is her [MASK] he pushed.,that,3.3000329,ACC,1
1589,It is her [MASK] he taught.,that,3.1491656,ACC,1
1590,It was her [MASK] he taught.,that,3.1167386,ACC,1
1591,It is her [MASK] he wanted.,that,2.9964218,ACC,1
1592,It is her [MASK] he needed.,that,2.9030342,ACC,1
1593,It was her [MASK] he needed.,that,2.7860115,ACC,1
1594,It was her [MASK] he pushed.,that,2.6743057,ACC,1
1595,It is her [MASK] he trusted.,that,2.5850182,ACC,1
1596,It was her [MASK] he wanted.,that,2.4999137,ACC,1
1597,It was her [MASK] he loves.,that,2.3761194,ACC,1
1598,It was her [MASK] he hurt.,that,2.19478,ACC,1
1599,It was her [MASK] he trusted.,that,2.1295538,ACC,1
1600,It was her [MASK] he feared.,that,2.1225255,ACC,1
1601,It was her [MASK] trusted him.,that,1.6825788,ACC,1
1602,It is her [MASK] he hurt.,that,1.6453228,ACC,1
1603,It was her [MASK] avoided him.,that,1.4351323,ACC,1
1604,It is her [MASK] he loves.,that,1.4152306,ACC,1
1605,It was her [MASK] admired him.,that,1.3715956,ACC,1
1606,It was her [MASK] saw him.,that,1.341376,ACC,1
1607,It was her [MASK] noticed him.,that,1.3163323,ACC,1
1608,It was her [MASK] respected him.,that,1.2572118,ACC,1
1609,It is her [MASK] called him.,that,1.2121897,ACC,1
1610,It was her [MASK] needed him.,that,1.1856328,ACC,1
1611,It was her [MASK] greeted him.,that,1.1771773,ACC,1
1612,It is her [MASK] trusted him.,that,1.1669799,ACC,1
1613,It is her [MASK] loves him.,that,1.1568447,ACC,1
1614,It is her [MASK] avoided him.,that,1.1412824,ACC,1
1615,It was her [MASK] missed him.,that,1.1185267,ACC,1
1616,It was her [MASK] likes him.,that,1.116153,ACC,1
1617,It was her [MASK] called him.,that,1.1110902,ACC,1
1618,It is her [MASK] admired him.,that,1.0596801,ACC,1
1619,It is her [MASK] missed him.,that,1.0041248,ACC,1
1620,It was her [MASK] heard him.,that,0.997019,ACC,1
1621,It is her [MASK] likes him.,that,0.9682364,ACC,1
1622,It was her [MASK] hates him.,that,0.95478827,ACC,1
1623,It was her [MASK] loves him.,that,0.9284144,ACC,1
1624,It is her [MASK] painted him.,that,0.89286244,ACC,1
1625,It is her [MASK] needed him.,that,0.8608233,ACC,1
1626,It is her [MASK] respected him.,that,0.81957465,ACC,1
1627,It is her [MASK] saw him.,that,0.8051778,ACC,1
1628,It was her [MASK] wanted him.,that,0.76142615,ACC,1
1629,It is her [MASK] hates him.,that,0.7199599,ACC,1
1630,It was her [MASK] feared him.,that,0.6432191,ACC,1
1631,It was her [MASK] valued him.,that,0.6233506,ACC,1
1632,It is her [MASK] wanted him.,that,0.6197971,ACC,1
1633,It is her [MASK] noticed him.,that,0.5913764,ACC,1
1634,It is her [MASK] hurt him.,that,0.58288765,ACC,1
1635,It was her [MASK] painted him.,that,0.5818591,ACC,1
1636,It is her [MASK] heard him.,that,0.5727951,ACC,1
1637,It is her [MASK] feared him.,that,0.5597546,ACC,1
1638,It is her [MASK] greeted him.,that,0.55275154,ACC,1
1639,It is her [MASK] found him.,that,0.505877,ACC,1
1640,It is her [MASK] valued him.,that,0.5003226,ACC,1
1641,It is her [MASK] praised him.,that,0.48289832,ACC,1
1642,It is her [MASK] told him.,that,0.47500175,ACC,1
1643,It was her [MASK] praised him.,that,0.45232198,ACC,1
1644,It is her [MASK] advised him.,that,0.43873072,ACC,1
1645,It is her [MASK] sent him.,that,0.43364593,ACC,1
1646,It was her [MASK] found him.,that,0.42982545,ACC,1
1647,It is her [MASK] taught him.,that,0.3919696,ACC,1
1648,It was her [MASK] sent him.,that,0.34040862,ACC,1
1649,It was her [MASK] hurt him.,that,0.28044176,ACC,1
1650,It was her [MASK] advised him.,that,0.2559182,ACC,1
1651,It was her [MASK] taught him.,that,0.22159004,ACC,1
1652,It is her [MASK] injured him.,that,0.22074103,ACC,1
1653,It is her [MASK] pushed him.,that,0.21485758,ACC,1
1654,It was her [MASK] told him.,that,0.20423032,ACC,1
1655,It was her [MASK] pushed him.,that,0.20131898,ACC,1
1656,It is her [MASK] hit him.,that,0.16821902,ACC,1
1657,It is her [MASK] pressed him.,that,0.14572416,ACC,1
1658,It was her [MASK] pressed him.,that,0.13921441,ACC,1
1659,It is her [MASK] drew him.,that,0.12999591,ACC,1
1660,It was her [MASK] injured him.,that,0.12282372,ACC,1
1661,It is her [MASK] pulled him.,that,0.10760486,ACC,1
1662,It was her [MASK] hit him.,that,0.103296295,ACC,1
1663,It was her [MASK] pulled him.,that,0.09823938,ACC,1
1664,It was her [MASK] drew him.,that,0.06627333,ACC,1
1665,It is her [MASK] he sent.,who,15.066092,ACC,1
1666,It was her [MASK] he sent.,who,15.030632,ACC,1
1667,It was her [MASK] stroke him.,who,14.842756,ACC,1
1668,It is her [MASK] stroke him.,who,13.495454,ACC,1
1669,It is her [MASK] he heard.,who,13.451965,ACC,1
1670,It is her [MASK] he advised.,who,13.407211,ACC,1
1671,It was her [MASK] he advised.,who,13.188568,ACC,1
1672,It was her [MASK] he heard.,who,13.072663,ACC,1
1673,It was her [MASK] he drew.,who,12.896715,ACC,1
1674,It is her [MASK] he noticed.,who,12.769585,ACC,1
1675,It is her [MASK] he drew.,who,12.513204,ACC,1
1676,It is her [MASK] he admired.,who,11.708786,ACC,1
1677,It was her [MASK] he admired.,who,11.6692505,ACC,1
1678,It was her [MASK] he noticed.,who,11.431003,ACC,1
1679,It was her [MASK] he found.,who,11.418236,ACC,1
1680,It is her [MASK] he told.,who,11.322172,ACC,1
1681,It is her [MASK] he saw.,who,11.108275,ACC,1
1682,It is her [MASK] he called.,who,11.034705,ACC,1
1683,It is her [MASK] he found.,who,10.943375,ACC,1
1684,It was her [MASK] he praised.,who,10.797867,ACC,1
1685,It was her [MASK] he valued.,who,10.654881,ACC,1
1686,It is her [MASK] he pressed.,who,10.622283,ACC,1
1687,It was her [MASK] he saw.,who,10.466746,ACC,1
1688,It is her [MASK] he valued.,who,10.460305,ACC,1
1689,It is her [MASK] he pulled.,who,10.414407,ACC,1
1690,It is her [MASK] he praised.,who,10.3388815,ACC,1
1691,It is her [MASK] he painted.,who,10.251791,ACC,1
1692,It is her [MASK] he missed.,who,10.214166,ACC,1
1693,It was her [MASK] he missed.,who,10.205063,ACC,1
1694,It was her [MASK] he pulled.,who,10.013715,ACC,1
1695,It was her [MASK] he injured.,who,9.97682,ACC,1
1696,It is her [MASK] he greeted.,who,9.943749,ACC,1
1697,It was her [MASK] he painted.,who,9.9171715,ACC,1
1698,It was her [MASK] he avoided.,who,9.728667,ACC,1
1699,It is her [MASK] he avoided.,who,9.621503,ACC,1
1700,It was her [MASK] he needed.,who,9.607332,ACC,1
1701,It was her [MASK] he stroke.,who,9.573465,ACC,1
1702,It was her [MASK] he told.,who,9.490312,ACC,1
1703,It is her [MASK] he needed.,who,9.481541,ACC,1
1704,It was her [MASK] he hit.,who,9.436288,ACC,1
1705,It is her [MASK] he stroke.,who,9.405436,ACC,1
1706,It is her [MASK] he wanted.,who,9.138582,ACC,1
1707,It is her [MASK] he injured.,who,8.989158,ACC,1
1708,It is her [MASK] he likes.,who,8.979309,ACC,1
1709,It was her [MASK] he called.,who,8.923688,ACC,1
1710,It is her [MASK] he respected.,who,8.914163,ACC,1
1711,It was her [MASK] he wanted.,who,8.860013,ACC,1
1712,It is her [MASK] he hit.,who,8.745024,ACC,1
1713,It was her [MASK] he respected.,who,8.657464,ACC,1
1714,It was her [MASK] he taught.,who,8.368194,ACC,1
1715,It is her [MASK] he hates.,who,8.263556,ACC,1
1716,It was her [MASK] he pressed.,who,8.228811,ACC,1
1717,It is her [MASK] he taught.,who,7.9986563,ACC,1
1718,It was her [MASK] he pushed.,who,7.7307143,ACC,1
1719,It was her [MASK] he likes.,who,7.7272177,ACC,1
1720,It is her [MASK] he pushed.,who,7.570078,ACC,1
1721,It was her [MASK] he hates.,who,7.5198407,ACC,1
1722,It is her [MASK] he feared.,who,7.4746113,ACC,1
1723,It was her [MASK] he hurt.,who,7.3860197,ACC,1
1724,It is her [MASK] he loves.,who,6.550427,ACC,1
1725,It is her [MASK] he hurt.,who,6.517441,ACC,1
1726,It was her [MASK] he loves.,who,6.3556547,ACC,1
1727,It was her [MASK] he feared.,who,6.340993,ACC,1
1728,It is her [MASK] he trusted.,who,5.82785,ACC,1
1729,It was her [MASK] he trusted.,who,5.4087815,ACC,1
1730,It was her [MASK] he greeted.,who,5.0101757,ACC,1
1731,It was her [MASK] drew him.,who,4.797999,ACC,1
1732,It is her [MASK] pulled him.,who,4.3364067,ACC,1
1733,It is her [MASK] pressed him.,who,4.302008,ACC,1
1734,It is her [MASK] drew him.,who,4.1385155,ACC,1
1735,It was her [MASK] hit him.,who,4.122558,ACC,1
1736,It was her [MASK] pulled him.,who,4.0863132,ACC,1
1737,It is her [MASK] hit him.,who,3.9573998,ACC,1
1738,It was her [MASK] injured him.,who,3.9032583,ACC,1
1739,It was her [MASK] pressed him.,who,3.6648314,ACC,1
1740,It was her [MASK] told him.,who,3.3675897,ACC,1
1741,It is her [MASK] injured him.,who,3.2627537,ACC,1
1742,It was her [MASK] taught him.,who,3.2047915,ACC,1
1743,It is her [MASK] pushed him.,who,3.0479636,ACC,1
1744,It was her [MASK] pushed him.,who,2.9991326,ACC,1
1745,It is her [MASK] told him.,who,2.977579,ACC,1
1746,It is her [MASK] hurt him.,who,2.8428743,ACC,1
1747,It was her [MASK] advised him.,who,2.806604,ACC,1
1748,It was her [MASK] hurt him.,who,2.7096362,ACC,1
1749,It is her [MASK] taught him.,who,2.649257,ACC,1
1750,It was her [MASK] sent him.,who,2.366993,ACC,1
1751,It is her [MASK] advised him.,who,2.3244529,ACC,1
1752,It is her [MASK] praised him.,who,2.0818815,ACC,1
1753,It is her [MASK] sent him.,who,2.0599277,ACC,1
1754,It was her [MASK] found him.,who,1.9943599,ACC,1
1755,It was her [MASK] praised him.,who,1.9650649,ACC,1
1756,It is her [MASK] heard him.,who,1.9594952,ACC,1
1757,It is her [MASK] valued him.,who,1.9416541,ACC,1
1758,It is her [MASK] found him.,who,1.8325291,ACC,1
1759,It is her [MASK] greeted him.,who,1.7846729,ACC,1
1760,It is her [MASK] feared him.,who,1.7203112,ACC,1
1761,It was her [MASK] painted him.,who,1.6691802,ACC,1
1762,It is her [MASK] noticed him.,who,1.6355354,ACC,1
1763,It is her [MASK] wanted him.,who,1.6024592,ACC,1
1764,It was her [MASK] valued him.,who,1.5443894,ACC,1
1765,It was her [MASK] feared him.,who,1.4957219,ACC,1
1766,It is her [MASK] hates him.,who,1.3966358,ACC,1
1767,It is her [MASK] missed him.,who,1.3649057,ACC,1
1768,It is her [MASK] respected him.,who,1.3291826,ACC,1
1769,It was her [MASK] wanted him.,who,1.3099366,ACC,1
1770,It is her [MASK] saw him.,who,1.2893902,ACC,1
1771,It is her [MASK] called him.,who,1.278593,ACC,1
1772,It was her [MASK] hates him.,who,1.2557,ACC,1
1773,It is her [MASK] painted him.,who,1.2057978,ACC,1
1774,It is her [MASK] needed him.,who,1.204527,ACC,1
1775,It was her [MASK] loves him.,who,1.1251061,ACC,1
1776,It was her [MASK] likes him.,who,1.0945534,ACC,1
1777,It is her [MASK] admired him.,who,1.0912397,ACC,1
1778,It is her [MASK] likes him.,who,1.0838087,ACC,1
1779,It was her [MASK] heard him.,who,1.0575114,ACC,1
1780,It was her [MASK] called him.,who,1.0094305,ACC,1
1781,It was her [MASK] missed him.,who,0.98621017,ACC,1
1782,It is her [MASK] avoided him.,who,0.9600045,ACC,1
1783,It is her [MASK] trusted him.,who,0.9116489,ACC,1
1784,It is her [MASK] loves him.,who,0.8967135,ACC,1
1785,It was her [MASK] greeted him.,who,0.8585032,ACC,1
1786,It was her [MASK] needed him.,who,0.8463935,ACC,1
1787,It was her [MASK] respected him.,who,0.7967742,ACC,1
1788,It was her [MASK] noticed him.,who,0.74821323,ACC,1
1789,It was her [MASK] saw him.,who,0.7385327,ACC,1
1790,It was her [MASK] admired him.,who,0.7298404,ACC,1
1791,It was her [MASK] avoided him.,who,0.6793305,ACC,1
1792,It was her [MASK] trusted him.,who,0.5495806,ACC,1
1793,It is she [MASK] he sent.,that,10.362725,NOM,2
1794,It is she [MASK] he pressed.,that,8.20358,NOM,2
1795,It is she [MASK] he advised.,that,7.619237,NOM,2
1796,It was she [MASK] he sent.,that,5.5206213,NOM,2
1797,It was she [MASK] he advised.,that,5.4185066,NOM,2
1798,It is she [MASK] he greeted.,that,5.0363984,NOM,2
1799,It is she [MASK] he heard.,that,4.893451,NOM,2
1800,It is she [MASK] he told.,that,4.7175922,NOM,2
1801,It was she [MASK] trusted him.,that,4.1835403,NOM,2
1802,It is she [MASK] advised him.,that,4.0905,NOM,2
1803,It was she [MASK] avoided him.,that,3.960128,NOM,2
1804,It is she [MASK] told him.,that,3.90175,NOM,2
1805,It is she [MASK] taught him.,that,3.827822,NOM,2
1806,It was she [MASK] praised him.,that,3.7875414,NOM,2
1807,It was she [MASK] called him.,that,3.779295,NOM,2
1808,It was she [MASK] greeted him.,that,3.7294626,NOM,2
1809,It is she [MASK] trusted him.,that,3.7073889,NOM,2
1810,It is she [MASK] praised him.,that,3.657619,NOM,2
1811,It is she [MASK] painted him.,that,3.613406,NOM,2
1812,It was she [MASK] valued him.,that,3.5967212,NOM,2
1813,It was she [MASK] noticed him.,that,3.5938022,NOM,2
1814,It was she [MASK] needed him.,that,3.555359,NOM,2
1815,It is she [MASK] called him.,that,3.4637492,NOM,2
1816,It was she [MASK] feared him.,that,3.462958,NOM,2
1817,It was she [MASK] respected him.,that,3.4303186,NOM,2
1818,It is she [MASK] avoided him.,that,3.4194312,NOM,2
1819,It was she [MASK] admired him.,that,3.418266,NOM,2
1820,It is she [MASK] he noticed.,that,3.3582828,NOM,2
1821,It is she [MASK] valued him.,that,3.3533688,NOM,2
1822,It is she [MASK] admired him.,that,3.3100796,NOM,2
1823,It was she [MASK] missed him.,that,3.2964349,NOM,2
1824,It was she [MASK] stroke him.,that,3.282616,NOM,2
1825,It is she [MASK] loves him.,that,3.2663188,NOM,2
1826,It was she [MASK] advised him.,that,3.2368374,NOM,2
1827,It was she [MASK] pressed him.,that,3.2282822,NOM,2
1828,It is she [MASK] likes him.,that,3.1655781,NOM,2
1829,It was she [MASK] saw him.,that,3.1204252,NOM,2
1830,It is she [MASK] respected him.,that,3.116527,NOM,2
1831,It is she [MASK] found him.,that,3.1056538,NOM,2
1832,It is she [MASK] noticed him.,that,3.1051424,NOM,2
1833,It is she [MASK] sent him.,that,3.0875866,NOM,2
1834,It was she [MASK] painted him.,that,3.0652235,NOM,2
1835,It was she [MASK] told him.,that,3.0463667,NOM,2
1836,It is she [MASK] missed him.,that,3.021264,NOM,2
1837,It was she [MASK] wanted him.,that,3.0006404,NOM,2
1838,It was she [MASK] sent him.,that,2.9892905,NOM,2
1839,It is she [MASK] saw him.,that,2.9695618,NOM,2
1840,It was she [MASK] likes him.,that,2.9491453,NOM,2
1841,It is she [MASK] needed him.,that,2.8975677,NOM,2
1842,It is she [MASK] greeted him.,that,2.8948293,NOM,2
1843,It is she [MASK] he called.,that,2.8833861,NOM,2
1844,It was she [MASK] found him.,that,2.806397,NOM,2
1845,It is she [MASK] feared him.,that,2.796859,NOM,2
1846,It is she [MASK] pressed him.,that,2.7862308,NOM,2
1847,It was she [MASK] loves him.,that,2.7806833,NOM,2
1848,It is she [MASK] stroke him.,that,2.7766109,NOM,2
1849,It is she [MASK] hates him.,that,2.74696,NOM,2
1850,It was she [MASK] pushed him.,that,2.7397602,NOM,2
1851,It is she [MASK] wanted him.,that,2.6725738,NOM,2
1852,It is she [MASK] he injured.,that,2.634675,NOM,2
1853,It was she [MASK] he told.,that,2.5657833,NOM,2
1854,It was she [MASK] hates him.,that,2.5545,NOM,2
1855,It is she [MASK] he hurt.,that,2.5276203,NOM,2
1856,It is she [MASK] hurt him.,that,2.464445,NOM,2
1857,It was she [MASK] taught him.,that,2.4360282,NOM,2
1858,It is she [MASK] heard him.,that,2.428228,NOM,2
1859,It was she [MASK] heard him.,that,2.4039662,NOM,2
1860,It is she [MASK] pushed him.,that,2.3890796,NOM,2
1861,It is she [MASK] injured him.,that,2.365761,NOM,2
1862,It was she [MASK] he hurt.,that,2.3423464,NOM,2
1863,It was she [MASK] hurt him.,that,2.315583,NOM,2
1864,It is she [MASK] he hit.,that,2.2587693,NOM,2
1865,It was she [MASK] he greeted.,that,2.0716453,NOM,2
1866,It was she [MASK] he injured.,that,2.0599594,NOM,2
1867,It was she [MASK] hit him.,that,2.0425537,NOM,2
1868,It was she [MASK] he hit.,that,1.9859967,NOM,2
1869,It is she [MASK] hit him.,that,1.8104558,NOM,2
1870,It was she [MASK] he stroke.,that,1.7755566,NOM,2
1871,It is she [MASK] drew him.,that,1.7393577,NOM,2
1872,It was she [MASK] drew him.,that,1.7148753,NOM,2
1873,It was she [MASK] injured him.,that,1.6513546,NOM,2
1874,It is she [MASK] he stroke.,that,1.6302291,NOM,2
1875,It is she [MASK] pulled him.,that,1.5936655,NOM,2
1876,It was she [MASK] pulled him.,that,1.5255545,NOM,2
1877,It was she [MASK] he called.,that,1.5246556,NOM,2
1878,It is she [MASK] he pushed.,that,1.5187384,NOM,2
1879,It was she [MASK] he pressed.,that,1.4942156,NOM,2
1880,It is she [MASK] he taught.,that,1.396102,NOM,2
1881,It is she [MASK] he trusted.,that,1.3851864,NOM,2
1882,It is she [MASK] he painted.,that,1.2322162,NOM,2
1883,It was she [MASK] he pushed.,that,1.1212721,NOM,2
1884,It is she [MASK] he avoided.,that,0.9263711,NOM,2
1885,It is she [MASK] he praised.,that,0.9113803,NOM,2
1886,It was she [MASK] he noticed.,that,0.90385205,NOM,2
1887,It was she [MASK] he heard.,that,0.82213664,NOM,2
1888,It is she [MASK] he saw.,that,0.798802,NOM,2
1889,It is she [MASK] he pulled.,that,0.74000293,NOM,2
1890,It was she [MASK] he pulled.,that,0.7365911,NOM,2
1891,It is she [MASK] he respected.,that,0.7073644,NOM,2
1892,It was she [MASK] he trusted.,that,0.68290377,NOM,2
1893,It is she [MASK] he found.,that,0.604538,NOM,2
1894,It was she [MASK] he avoided.,that,0.548951,NOM,2
1895,It was she [MASK] he painted.,that,0.523371,NOM,2
1896,It is she [MASK] he feared.,that,0.5165456,NOM,2
1897,It was she [MASK] he praised.,that,0.4869181,NOM,2
1898,It was she [MASK] he taught.,that,0.48603863,NOM,2
1899,It is she [MASK] he drew.,that,0.45534348,NOM,2
